src,dst,phase,class,bytes,packets,window,pir,t_on,t_off,t_period
44,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
45,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
46,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
47,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
49,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
50,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
51,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
52,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
53,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
54,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
55,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
56,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
57,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
58,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
59,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
60,6,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,7,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,8,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,9,conv5,scatter,50176,784,23120,0.0016955017,0,23121,115606
60,10,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,11,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,42,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,43,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,44,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,45,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,46,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,47,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,78,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,79,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,80,conv5,scatter,50176,784,23120,0.0016955017,0,23121,115606
60,81,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,82,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
60,83,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
61,24,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
61,25,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
61,26,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
61,62,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
61,96,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
61,97,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
62,60,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
66,24,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
66,30,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
66,31,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
66,67,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
66,98,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
66,102,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
67,60,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
68,24,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
68,32,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
68,103,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
68,104,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
72,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
73,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
74,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
75,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
76,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
77,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
78,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
79,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
80,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
81,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
82,0,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
83,36,conv6,reduce,802816,12544,46241,0.0135637205,23121,69363,115606
84,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
85,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
86,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
87,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
88,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
89,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
90,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
91,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
92,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
93,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
94,12,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
95,48,conv7,reduce,802816,12544,46241,0.0135637205,69363,115605,115606
96,24,conv5,reduce+scatter,805952,12593,23120,0.0272339965,0,23121,115606
96,25,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
96,60,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
96,61,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
96,97,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
97,60,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
98,24,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
98,26,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
98,30,conv5,scatter,50176,784,23120,0.0016955017,0,23121,115606
98,62,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
98,66,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
98,102,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
102,60,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
103,24,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
103,31,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
103,32,conv5,scatter,47040,735,23120,0.0015895329,0,23121,115606
103,67,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
103,68,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
103,104,conv5,scatter,3136,49,23120,0.0001059689,0,23121,115606
104,60,conv5,reduce,802816,12544,23120,0.0271280277,0,23121,115606
